SAMPLE ID,IGSN,SOURCE,DOI,TITLE,JOURNAL,AUTHOR,EXPEDITION ID,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SIO2,TIO2,AL2O3,CR2O3,FE2O3,FE2O3T,FEO,FEOT,NIO,MNO,MGO,CAO,NA2O,K2O,P2O5,LOI,H2O
NEMO98RB-R465-002,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-98,45.8695,-129.986,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.2,1.57,14.2,,,,,10.9,,0.2,7.05,11.6,2.97,0.2,0.14,,
NEMO98RB-R465-002,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-98,45.8695,-129.986,0.0001,,,,,,IMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,0.23
WFL2005-874-GS14-6,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8695,-130.004,1.00E-06,-1714.7,-1714.7,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.88,1.45,14.52,,,,,10.59,,0.18,7.1,12.31,2.71,0.16,0.11,,
WFL2005-874-GS14-2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8695,-130.004,1.00E-06,-1714.7,-1714.7,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.89,1.61,14.82,,,,,11.05,,0.19,6.92,12.28,2.73,0.17,0.09,,
WFL2005-874-R007,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2005,45.8696,-130.003,1.00E-05,-1715.9,-1715.9,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.59,1.66,14.55,,,,,11.88,,0.19,6.81,11.97,2.87,0.19,0.15,,
WFL2005-874-R006,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2005,45.8696,-130.003,1.00E-05,-1714.2,-1714.2,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.89,1.55,14.64,,,,,11.11,,0.2,7.33,12.41,2.79,0.17,0.14,,
WFL2005-874-GS15-2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8699,-130.002,1.00E-06,-1715.1,-1715.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.14,1.57,14.6,,,,,11.19,,0.19,7.18,12.38,2.52,0.16,0.13,,
WFL2005-874-GS15-3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8699,-130.002,1.00E-06,-1715.1,-1715.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.9,1.54,14.61,,,,,10.7,,0.2,7.19,12.38,2.49,0.18,0.14,,
WFL2005-874-GS15-4,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8699,-130.002,1.00E-06,-1715.1,-1715.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.11,1.47,14.66,,,,,11.4,,0.21,7.11,12.37,2.52,0.16,0.12,,
WFL2005-874-GS15-5,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8699,-130.002,1.00E-06,-1715.1,-1715.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.81,1.63,15.1,,,,,10.88,,0.2,7.23,12.26,2.14,0.18,0.11,,
WFL2005-874-GS015,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2005,45.8699,-130.002,1.00E-06,-1715.1,-1715.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.07,1.57,14.61,,,,,10.79,,0.18,7.38,12.27,2.6,0.15,0.13,,
WFL2005-874-GS15-1,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8699,-130.002,1.00E-06,-1715.1,-1715.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.11,1.55,14.76,,,,,11.08,,0.17,7.13,12.48,2.68,0.15,0.11,,
WFL2005-874-GS15-6,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8699,-130.002,1.00E-06,-1715.1,-1715.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.03,1.59,14.65,,,,,11.14,,0.16,7.15,12.36,2.39,0.15,0.13,,
WFL2005-874-GS16-2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8701,-130,1.00E-06,-1714.2,-1714.2,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.94,1.5,14.74,,,,,11.12,,0.2,7.05,12.27,2.69,0.17,0.12,,
WFL2005-874-GS16-1,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8701,-130,1.00E-06,-1714.2,-1714.2,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.95,1.53,14.57,,,,,11.09,,0.18,7.09,12.33,2.59,0.16,0.13,,
WFL2005-874-GS16-3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8701,-130,1.00E-06,-1714.2,-1714.2,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.98,1.44,14.73,,,,,10.67,,0.22,7.02,12.39,2.6,0.15,0.1,,
WFL2005-874-GS16-6,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8701,-130,1.00E-06,-1714.2,-1714.2,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.25,1.55,14.64,,,,,10.99,,0.16,6.98,12.38,2.67,0.17,0.16,,
WFL2005-874-GS16-4,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8701,-130,1.00E-06,-1714.2,-1714.2,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.05,1.54,14.72,,,,,11.06,,0.19,7.03,12.37,2.72,0.16,0.13,,
WFL2005-874-GS16-5,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8701,-130,1.00E-06,-1714.2,-1714.2,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.36,1.56,14.67,,,,,10.81,,0.2,7.09,12.43,2.62,0.16,0.11,,
WFL2005-874-GS016,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2005,45.8701,-130,1.00E-06,-1714.2,-1714.2,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.92,1.55,14.6,,,,,10.68,,0.2,7.39,12.33,2.63,0.15,0.13,,
WFL2009-D73-R004,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.8702,-129.991,1.00E-05,-1769.5,-1769.5,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.84,1.56,14.57,,,,,11.07,,0.2,7.35,12.34,2.75,0.18,0.16,,
NEMO98RB-RC022,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",RBNEMO-98,45.8707,-130.047,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.4,1.63,14.1,,,,,11.3,,0.22,6.84,11.7,2.95,0.2,0.17,,
WFL2009-D73-R001,MBA00003D,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.8708,-129.985,1.00E-06,-1806,-1806,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.35,1.27,16.18,,,,,10.05,,0.17,8.36,12.52,2.58,0.1,0.12,,
WFL2009-D73-R002,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.8709,-129.986,1.00E-05,-1800.9,-1800.9,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.42,1.4,15.59,,,,,10.44,,0.19,8.03,12.57,2.59,0.11,0.11,,
WFL2009-D73-R003,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.8709,-129.989,1.00E-05,-1775.4,-1775.4,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.07,1.61,14.52,,,,,11.19,,0.21,7.29,12.29,2.79,0.17,0.15,,
WFL2005-874-GS18-3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8716,-129.999,1.00E-06,-1711.8,-1711.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.16,1.64,14.72,,,,,10.73,,0.15,7.17,12.38,2.65,0.14,0.1,,
WFL2005-874-GS18-1,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8716,-129.999,1.00E-06,-1711.8,-1711.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.29,1.65,14.73,,,,,10.66,,0.19,7.15,12.57,2.68,0.16,0.14,,
WFL2005-874-R010,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2005,45.8716,-129.999,1.00E-05,-1711.8,-1711.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.85,1.47,14.65,,,,,10.88,,0.2,7.43,12.38,2.73,0.17,0.14,,
WFL2005-874-GS018,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2005,45.8716,-129.999,1.00E-06,-1711.8,-1711.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.04,1.53,14.57,,,,,10.92,,0.21,7.32,12.25,2.65,0.16,0.14,,
WFL2005-874-GS18-6,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8716,-129.999,1.00E-06,-1711.8,-1711.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.11,1.71,14.7,,,,,11.03,,0.17,7.07,12.51,2.75,0.17,0.13,,
WFL2005-874-GS18-2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8716,-129.999,1.00E-06,-1711.8,-1711.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.08,1.5,14.64,,,,,10.67,,0.19,7.2,12.43,2.67,0.15,0.11,,
WFL2005-874-GS18-4,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8716,-129.999,1.00E-06,-1711.8,-1711.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50,1.6,14.5,,,,,11.04,,0.16,7.13,12.47,2.81,0.17,0.12,,
WFL2005-874-GS18-5,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8716,-129.999,1.00E-06,-1711.8,-1711.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.14,1.54,14.54,,,,,11,,0.17,7.05,12.31,2.79,0.15,0.1,,
WFL2005-874-GS17-2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8718,-130.001,1.00E-06,-1709.8,-1709.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.28,1.64,14.66,,,,,10.87,,0.2,7.02,12.51,2.62,0.16,0.12,,
WFL2005-874-GS17-4,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8718,-130.001,1.00E-06,-1709.8,-1709.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.93,1.53,14.67,,,,,11.14,,0.17,7.03,12.22,2.72,0.17,0.12,,
WFL2005-874-GS17-5,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8718,-130.001,1.00E-06,-1709.8,-1709.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.24,1.44,14.63,,,,,11.23,,0.22,6.99,12.35,2.72,0.18,0.11,,
WFL2005-874-GS17-6,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8718,-130.001,1.00E-06,-1709.8,-1709.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.06,1.55,14.68,,,,,11.27,,0.19,6.91,12.3,2.76,0.15,0.16,,
WFL2005-874-GS17-1,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8718,-130.001,1.00E-06,-1709.8,-1709.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.98,1.74,14.69,,,,,10.95,,0.17,7.01,12.31,2.69,0.15,0.13,,
WFL2005-874-R009,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2005,45.8718,-130.001,1.00E-05,-1709.2,-1709.2,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.68,1.58,14.6,,,,,11.19,,0.18,7.35,12.32,2.81,0.18,0.13,,
WFL2005-874-GS17-3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8718,-130.001,1.00E-06,-1709.8,-1709.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.86,1.5,14.5,,,,,11.13,,0.19,6.97,12.29,2.66,0.15,0.11,,
WFL2005-874-GS017,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2005,45.8718,-130.001,1.00E-06,-1709.8,-1709.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.88,1.52,14.67,,,,,10.85,,0.21,7.43,12.13,2.73,0.17,0.13,,
WFL2005-874-GS019,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2005,45.8734,-129.999,1.00E-05,-1710.2,-1710.2,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.88,1.59,14.68,,,,,10.78,,0.2,7.31,12.11,2.73,0.17,0.13,,
WFL2005-874-R011,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2005,45.8738,-129.999,1.00E-05,-1702.3,-1702.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.85,1.25,15.26,,,,,10.07,,0.18,8.06,12.68,2.55,0.1,0.1,,
WFL2005-874-GS020,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2005,45.8738,-130,1.00E-06,-1704.1,-1704.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.78,1.51,14.64,,,,,10.89,,0.21,7.43,12.18,2.73,0.16,0.13,,
WFL2005-874-GS20-2,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8738,-130,1.00E-06,-1704.1,-1704.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.84,1.55,14.62,,,,,10.84,,0.18,7.11,12.34,2.78,0.17,0.12,,
WFL2005-874-GS20-1,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8738,-130,1.00E-06,-1704.1,-1704.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.92,1.5,14.77,,,,,10.69,,0.2,7.24,12.46,2.66,0.14,0.13,,
WFL2005-874-GS20-3,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8738,-130,1.00E-06,-1704.1,-1704.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.66,1.41,14.62,,,,,10.71,,0.16,6.96,12.26,2.67,0.16,0.14,,
WFL2005-874-GS20-5,,EARTHCHEMDB,10.1016/j.jvolgeores.2008.08.007,WIDESPREAD STROMBOLIAN ERUPTIONS OF MID-OCEAN RIDGE BASALTS,J VOLCANOL GEOTHERM RES,"CLAGUE, D A; PADUAN, J B; DAVIS, A S",WFL2005,45.8738,-130,1.00E-06,-1704.1,-1704.1,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.93,1.53,14.84,,,,,10.79,,0.18,7.28,12.4,2.73,0.16,0.15,,
